Date,Open,High,Low,Close,Adj Close,Volume
2000-11-01,142.250000,143.250000,141.218750,142.468750,94.056694,6753600
2000-11-02,143.156250,143.906250,142.515625,142.703125,94.211395,11395100
2000-11-03,143.468750,143.750000,142.375000,142.781250,94.263000,5187100
2000-11-06,143.156250,144.296875,143.031250,143.781250,94.923180,4042500
2000-11-07,143.140625,144.000000,142.562500,143.750000,94.902550,5231300
2000-11-08,144.062500,144.062500,140.562500,140.562500,92.798210,6123300
2000-11-09,140.000000,141.218750,137.250000,140.031250,92.447479,10635300
2000-11-10,139.000000,139.468750,136.531250,136.625000,90.198738,8569500
2000-11-13,135.625000,136.984375,133.015625,135.562500,89.497269,17285300
2000-11-14,137.468750,139.625000,137.000000,139.125000,91.849174,7668900
2000-11-15,139.062500,140.109375,137.750000,139.562500,92.138016,8837700
2000-11-16,138.578125,139.875000,137.312500,137.375000,90.693794,6684100
2000-11-17,137.312500,139.000000,135.750000,136.640625,90.209000,6551100
2000-11-20,135.750000,136.375000,134.312500,134.687500,88.919556,5458500
2000-11-21,134.875000,136.187500,133.515625,135.375000,89.373428,7684300
2000-11-22,134.343750,134.875000,132.125000,132.140625,87.238136,5736900
2000-11-24,133.625000,134.968750,133.625000,134.843750,89.022758,3411600
2000-11-27,136.468750,136.687500,135.312500,136.031250,89.806686,5992000
2000-11-28,135.125000,136.593750,133.640625,133.687500,88.259399,5336100
2000-11-29,134.375000,135.906250,133.265625,133.437500,88.094292,6914100
2000-11-30,132.500000,133.500000,129.750000,132.281250,87.331001,11201600
2000-12-01,133.187500,134.062500,131.000000,132.218750,87.289711,7587200
2000-12-04,131.875000,133.875000,131.500000,133.343750,88.032448,6996600
2000-12-05,134.875000,138.250000,134.406250,137.718750,90.920769,8883400
2000-12-06,137.781250,138.343750,135.031250,135.515625,89.466278,12888000
2000-12-07,134.875000,135.875000,133.656250,133.656250,88.238747,6529100
2000-12-08,137.062500,139.468750,133.875000,133.968750,88.445068,10276300
2000-12-11,137.375000,139.562500,136.718750,138.625000,91.519081,6405600
2000-12-12,138.187500,138.812500,137.375000,138.031250,91.127075,5022900
2000-12-13,139.250000,139.406250,136.031250,136.140625,89.878906,6070500
2000-12-14,135.875000,136.500000,134.031250,134.406250,88.733887,7678400
2000-12-15,133.125000,133.125000,130.562500,130.968750,86.729675,9065300
2000-12-18,132.062500,133.468750,131.765625,132.718750,87.888580,7235400
2000-12-19,132.468750,134.968750,130.015625,130.015625,86.098511,9616600
2000-12-20,128.625000,128.937500,126.093750,126.250000,83.604874,9994300
2000-12-21,126.000000,128.859375,125.531250,127.125000,84.184280,14331500
2000-12-22,129.000000,131.109375,128.843750,130.937500,86.708961,10182900
2000-12-26,130.843750,132.343750,130.281250,132.343750,87.640236,4665300
2000-12-27,131.750000,133.734375,131.250000,133.312500,88.281754,4854100
2000-12-28,132.812500,133.875000,132.593750,133.718750,88.550758,8358700
2000-12-29,134.062500,134.281250,131.187500,131.187500,86.874557,8774600
2001-01-02,132.000000,132.156250,127.562500,128.812500,85.301788,8737500
2001-01-03,128.312500,136.000000,127.656250,135.000000,89.399269,19431600
2001-01-04,134.937500,135.468750,133.000000,133.546875,88.436958,9219000
2001-01-05,133.468750,133.625000,129.187500,129.187500,85.550133,12911400
2001-01-08,129.875000,130.187500,127.687500,130.187500,86.212334,6625300
2001-01-09,131.046875,131.500000,129.421875,129.843750,85.984718,5702400
2001-01-10,129.000000,132.125000,128.812500,132.125000,87.495384,8746100
2001-01-11,131.093750,133.484375,131.093750,132.250000,87.578171,7245100
2001-01-12,132.687500,133.718750,131.281250,132.000000,87.412567,7244000
2001-01-16,132.000000,133.187500,131.515625,132.843750,87.971336,8542200
2001-01-17,134.843750,135.046875,132.640625,133.453125,88.374855,7851400
2001-01-18,133.437500,135.703125,132.937500,134.781250,89.254402,8107000
2001-01-19,136.187500,136.187500,133.875000,134.015625,88.747414,7782500
2001-01-22,134.250000,135.781250,133.562500,134.906250,89.337166,7050900
2001-01-23,134.468750,136.656250,134.156250,135.968750,90.040794,8463100
2001-01-24,136.250000,137.312500,135.843750,136.375000,90.309822,6199900
2001-01-25,136.250000,137.250000,135.656250,136.031250,90.082169,10818300
2001-01-26,135.156250,136.125000,134.453125,135.875000,89.978706,7136800
2001-01-29,135.500000,136.899994,135.369995,136.600006,90.458771,6705900
2001-01-30,136.300003,137.919998,135.789993,137.800003,91.253479,7069100
2001-01-31,137.399994,138.699997,136.600006,137.020004,90.736938,9706900
2001-02-01,137.100006,137.949997,136.250000,137.929993,91.339531,8239100
2001-02-02,137.399994,137.990005,134.750000,134.800003,89.266792,8276600
2001-02-05,134.800003,135.940002,134.750000,135.789993,89.922363,4352900
2001-02-06,135.300003,136.699997,135.220001,135.389999,89.657486,7106700
2001-02-07,134.720001,135.399994,133.679993,134.690002,89.193977,5748700
2001-02-08,134.800003,135.399994,133.100006,133.119995,88.154274,5943300
2001-02-09,133.350006,133.350006,131.259995,131.839996,87.306641,9913000
2001-02-12,131.699997,133.500000,131.699997,133.350006,88.306595,5804400
2001-02-13,133.699997,134.169998,132.000000,132.259995,87.584808,6587600
2001-02-14,132.649994,132.649994,130.660004,132.059998,87.452339,8400100
2001-02-15,132.839996,133.520004,131.990005,133.339996,88.299934,5929800
2001-02-16,131.000000,131.289993,129.300003,130.399994,86.353073,6434900
2001-02-20,131.039993,131.139999,128.100006,128.389999,85.022011,5760000
2001-02-21,127.900002,128.839996,125.500000,125.620003,83.187668,10910800
2001-02-22,126.349998,126.540001,123.019997,125.809998,83.313484,21281600
2001-02-23,125.080002,125.540001,121.800003,124.959999,82.750580,20173000
2001-02-26,125.800003,127.620003,124.500000,127.620003,84.512077,11503700
2001-02-27,126.800003,127.839996,125.510002,126.440002,83.730667,11415000
2001-02-28,126.750000,126.839996,123.269997,123.949997,82.081757,14825800
2001-03-01,124.050003,124.599998,121.750000,124.599998,82.512207,14672000
2001-03-02,122.500000,125.650002,122.300003,123.610001,81.856628,12564300
2001-03-05,124.150002,124.779999,123.809998,124.739998,82.604912,5293200
2001-03-06,126.349998,127.750000,125.489998,126.080002,83.492256,6917000
2001-03-07,126.900002,127.040001,125.760002,126.980003,84.088295,6371700
2001-03-08,126.599998,127.239998,126.139999,127.120003,84.181000,6055000
2001-03-09,126.099998,126.099998,123.110001,123.360001,81.691086,10020300
2001-03-12,122.339996,122.500000,117.750000,118.080002,78.194534,13972900
2001-03-13,119.400002,120.440002,117.529999,120.019997,79.479240,12888000
2001-03-14,117.050003,119.290001,115.750000,117.650002,77.909798,19883400
2001-03-15,118.449997,118.860001,117.360001,117.680000,77.929657,10370300
2001-03-16,117.129997,117.400002,114.809998,115.010002,76.366623,58514600
2001-03-19,115.760002,117.690002,114.820000,117.349998,77.920387,10067800
2001-03-20,117.900002,118.459999,114.110001,114.199997,75.828796,15083900
2001-03-21,114.180000,115.260002,111.900002,112.260002,74.540611,19004600
2001-03-22,112.019997,112.599998,108.040001,111.120003,73.783661,28624800
2001-03-23,113.250000,114.660004,111.500000,114.480003,76.014656,12861700
2001-03-26,115.699997,116.269997,114.769997,115.940002,76.984100,9943800
2001-03-27,115.620003,118.650002,115.279999,118.309998,78.557793,12880700
2001-03-28,116.900002,116.949997,114.900002,115.040001,76.386520,10953300
2001-03-29,114.699997,116.500000,112.139999,115.480003,76.678688,12060300
2001-03-30,115.550003,116.690002,114.500000,116.690002,77.482140,9183600
2001-04-02,116.300003,117.379997,113.800003,114.199997,75.828796,10561000
2001-04-03,113.980003,114.150002,110.059998,110.389999,73.298912,12836000
2001-04-04,110.570000,112.099998,109.300003,110.849998,73.604370,14884300
2001-04-05,113.300003,115.489998,112.500000,115.050003,76.393181,21522800
2001-04-06,113.989998,114.400002,112.059998,113.300003,75.231163,14937800
2001-04-09,114.000000,114.989998,112.779999,114.559998,76.067818,9034300
2001-04-10,115.449997,117.750000,115.169998,116.650002,77.455574,17873600
2001-04-11,118.779999,118.989998,116.139999,116.730003,77.508698,12722300
2001-04-12,116.300003,118.940002,115.959999,118.849998,78.916359,9233200
2001-04-16,118.290001,118.889999,116.910004,117.599998,78.086365,7350000
2001-04-17,117.309998,119.660004,117.019997,119.260002,79.188614,10924700
2001-04-18,121.059998,126.000000,120.690002,124.000000,82.335968,32481600
2001-04-19,124.250000,125.839996,123.580002,125.650002,83.431557,13809900
2001-04-20,124.900002,125.400002,123.660004,124.500000,82.667969,7626700
2001-04-23,123.650002,123.889999,121.910004,122.239998,81.167320,8451800
2001-04-24,122.519997,123.650002,121.099998,121.580002,80.729080,10044700
2001-04-25,121.419998,123.669998,120.949997,123.169998,81.784859,8249000
2001-04-26,123.730003,125.220001,123.500000,123.720001,82.150017,10590400
2001-04-27,124.919998,125.839996,124.199997,125.779999,83.517883,7938700
2001-04-30,126.449997,127.269997,124.669998,126.660004,84.102196,10766900
2001-05-01,125.070000,127.150002,124.599998,127.050003,84.361115,10578000
2001-05-02,127.410004,127.690002,126.000000,126.820000,84.208412,9572900
2001-05-03,126.129997,126.150002,124.220001,125.209999,83.139427,9926200
2001-05-04,123.650002,127.349998,123.440002,127.339996,84.553711,12145300
2001-05-07,126.860001,127.379997,126.230003,126.239998,83.823318,7185200
2001-05-08,126.860001,127.099998,125.559998,126.180000,83.783508,6952600
2001-05-09,125.250000,126.550003,125.059998,125.650002,83.431557,9507400
2001-05-10,127.260002,127.500000,125.769997,126.019997,83.677231,6872400
2001-05-11,126.000000,126.489998,124.400002,125.150002,83.099571,7734400
2001-05-14,124.900002,125.440002,124.459999,125.400002,83.265579,7914000
2001-05-15,125.550003,126.500000,124.849998,125.980003,83.650658,9782200
2001-05-16,124.839996,129.199997,124.620003,128.949997,85.622734,14909000
2001-05-17,129.000000,130.080002,128.559998,129.149994,85.755539,11824600
2001-05-18,129.089996,129.740005,128.100006,129.740005,86.147331,6683100
2001-05-21,129.839996,131.839996,129.149994,131.649994,87.415558,11531500
2001-05-22,131.830002,132.089996,131.070007,131.479996,87.302673,8342700
2001-05-23,131.050003,131.050003,129.250000,129.250000,85.821960,12330800
2001-05-24,129.470001,130.000000,128.550003,129.630005,86.074234,7902800
2001-05-25,129.649994,129.699997,127.900002,128.100006,85.058365,7425000
2001-05-29,128.220001,128.350006,126.900002,127.080002,84.381050,9003900
2001-05-30,126.589996,127.089996,125.000000,125.300003,83.199196,10041800
2001-05-31,125.430000,126.760002,125.260002,125.949997,83.630753,9874200
2001-06-01,126.199997,127.099998,125.120003,126.730003,84.148682,8848300
2001-06-04,126.800003,127.430000,126.080002,127.339996,84.553711,5623500
2001-06-05,127.489998,129.229996,127.269997,128.800003,85.523109,9115400
2001-06-06,128.830002,128.830002,127.360001,127.730003,84.812660,12064900
2001-06-07,127.050003,128.350006,127.000000,128.190002,85.118095,7355300
2001-06-08,127.699997,127.870003,126.139999,127.000000,84.327950,8170600
2001-06-11,126.709999,126.989998,125.410004,126.099998,83.730370,7012200
2001-06-12,124.860001,126.739998,124.040001,125.879997,83.584274,9364400
2001-06-13,126.169998,126.580002,124.650002,124.800003,82.867165,7629400
2001-06-14,124.180000,124.300003,121.750000,122.000000,81.007957,12603000
2001-06-15,120.910004,122.400002,120.400002,121.849998,81.138481,16821100
2001-06-18,121.650002,122.440002,120.910004,121.260002,80.745598,11368300
2001-06-19,122.379997,122.889999,120.889999,121.790001,81.098511,7732300
2001-06-20,121.190002,122.860001,121.099998,122.430000,81.524704,8787200
2001-06-21,122.220001,124.309998,122.150002,123.820000,82.450294,12259100
2001-06-22,123.489998,123.589996,122.160004,122.849998,81.804344,12212000
2001-06-25,123.279999,123.440002,121.500000,121.720001,81.051903,8406800
2001-06-26,120.900002,122.389999,120.570000,121.550003,80.938698,8005800
2001-06-27,121.599998,122.239998,120.910004,121.480003,80.892082,10105100
2001-06-28,122.000000,123.940002,121.930000,122.150002,81.338234,10269300
2001-06-29,122.800003,124.010002,122.260002,122.599998,81.637886,9824200
2001-07-02,122.800003,124.320000,122.620003,124.129997,82.656693,8522200
2001-07-03,123.980003,124.099998,123.050003,124.099998,82.636711,3303100
2001-07-05,123.070000,123.650002,121.660004,121.680000,81.025246,5517900
2001-07-06,121.309998,121.489998,119.050003,119.050003,79.273979,11665900
2001-07-09,119.489998,120.540001,119.199997,119.699997,79.706825,8339300
2001-07-10,120.290001,120.639999,118.209999,118.260002,78.747932,8630700
2001-07-11,118.099998,118.889999,117.089996,118.379997,78.827835,15328600
2001-07-12,119.500000,121.470001,119.309998,121.190002,80.699005,12002800
2001-07-13,120.839996,122.320000,120.620003,122.239998,81.398155,10433800
2001-07-16,121.769997,122.279999,120.290001,120.709999,80.379356,6915300
2001-07-17,120.199997,121.949997,119.830002,121.839996,81.131798,7469800
2001-07-18,120.559998,121.639999,120.059998,121.010002,80.579132,7709300
2001-07-19,122.180000,122.980003,120.760002,122.070000,81.284943,10082900
2001-07-20,121.150002,121.940002,120.919998,121.339996,80.798859,6705800
2001-07-23,121.800003,121.879997,118.949997,118.949997,79.207420,8065200
2001-07-24,119.000000,119.199997,116.750000,117.800003,78.441635,12269000
2001-07-25,117.919998,119.480003,117.459999,119.099998,79.307274,12088500
2001-07-26,119.059998,120.849998,118.559998,120.349998,80.139671,12898200
2001-07-27,120.830002,121.349998,119.910004,120.809998,80.445984,8478800
2001-07-30,121.190002,121.349998,120.300003,120.849998,80.472542,8547700
2001-07-31,121.000000,122.680000,120.800003,121.349998,80.805527,11918100
2001-08-01,121.970001,122.699997,121.550003,122.110001,81.311592,11940800
2001-08-02,123.230003,123.250000,121.889999,122.610001,81.644531,11070100
2001-08-03,122.360001,122.360001,120.900002,121.940002,81.198425,10816300
2001-08-06,121.349998,121.510002,120.099998,120.300003,80.106331,8550100
2001-08-07,120.269997,121.199997,119.910004,120.769997,80.419334,8865100
2001-08-08,120.120003,121.160004,118.430000,118.529999,78.927711,15183800
2001-08-09,118.699997,118.970001,117.860001,118.879997,79.160767,14118500
2001-08-10,118.800003,119.839996,117.339996,119.290001,79.433800,11173300
2001-08-13,119.599998,119.849998,118.809998,119.320000,79.453766,7431600
2001-08-14,120.139999,120.349998,118.800003,119.269997,79.420464,13178100
2001-08-15,119.230003,119.610001,118.080002,118.239998,78.734627,8520600
2001-08-16,117.800003,118.750000,117.000000,118.650002,79.007645,10734700
2001-08-17,117.650002,117.870003,116.010002,116.750000,77.742409,11604600
2001-08-20,116.800003,117.900002,116.550003,117.830002,78.461594,10417400
2001-08-21,117.800003,118.540001,115.800003,115.820000,77.123161,14480800
2001-08-22,116.750000,117.430000,115.779999,117.019997,77.922234,11752300
2001-08-23,116.959999,117.519997,116.489998,116.599998,77.642593,8744100
2001-08-24,117.209999,119.129997,116.739998,119.019997,79.254028,11687700
2001-08-27,118.970001,119.199997,118.260002,118.309998,78.781219,7425100
2001-08-28,118.279999,118.489998,116.580002,116.580002,77.629234,12046600
2001-08-29,117.129997,117.180000,115.169998,115.540001,76.936737,16180000
2001-08-30,114.849998,115.739998,112.040001,113.320000,75.458443,17692600
2001-08-31,113.400002,114.769997,113.129997,114.150002,76.011116,15985400
2001-09-04,113.849998,116.169998,113.370003,113.419998,75.525040,24473400
2001-09-05,113.699997,114.190002,111.949997,113.699997,75.711464,21477100
2001-09-06,112.650002,113.300003,110.769997,110.769997,73.760445,21653000
2001-09-07,110.019997,111.250000,108.629997,108.720001,72.395370,33133900
2001-09-10,107.699997,110.349998,107.699997,110.050003,73.281006,23408700
2001-09-17,101.000000,106.400002,100.000000,104.300003,69.452164,32388700
2001-09-18,104.330002,105.300003,103.360001,104.050003,69.285675,22029200
2001-09-19,104.099998,104.500000,98.559998,101.949997,67.887268,42771800
2001-09-20,100.400002,101.809998,98.559998,98.709999,65.729805,36210900
2001-09-21,94.279999,98.989998,93.800003,97.279999,65.020676,49782100
2001-09-24,99.720001,101.160004,99.059998,100.699997,67.306519,25549600
2001-09-25,100.750000,102.000000,99.900002,101.750000,68.008331,25466200
2001-09-26,102.349998,102.400002,100.430000,101.389999,67.767738,18587500
2001-09-27,101.250000,102.290001,100.000000,102.269997,68.355888,20536800
2001-09-28,102.980003,109.620003,102.500000,104.440002,69.806305,21687200
2001-10-01,103.900002,104.320000,102.830002,104.269997,69.692719,20457400
2001-10-02,104.000000,105.580002,103.650002,105.580002,70.568260,19833100
2001-10-03,104.599998,107.879997,104.349998,107.349998,71.751289,32045800
2001-10-04,108.290001,108.970001,106.750000,107.440002,71.811501,32674100
2001-10-05,107.250000,107.620003,105.519997,107.230003,71.671127,29796100
2001-10-08,106.269997,107.300003,105.870003,106.529999,71.203239,12970300
2001-10-09,106.610001,106.750000,105.599998,105.959999,70.822250,15976300
2001-10-10,105.800003,108.550003,105.519997,108.320000,72.399658,19987400
2001-10-11,108.949997,110.300003,108.949997,110.000000,73.522530,23006300
2001-10-12,109.150002,109.889999,107.300003,109.500000,73.188347,31360500
2001-10-15,108.629997,109.449997,108.059998,109.300003,73.054688,16873000
2001-10-16,109.800003,110.610001,108.949997,109.989998,73.515846,15877100
2001-10-17,111.070000,111.150002,107.650002,107.650002,71.951851,28542300
2001-10-18,107.820000,108.160004,106.750000,107.419998,71.798096,16510000
2001-10-19,107.000000,107.910004,106.010002,107.349998,71.751289,21912500
2001-10-22,107.300003,109.570000,107.209999,109.470001,73.168282,17540600
2001-10-23,109.959999,110.279999,108.379997,108.910004,72.794052,22062500
2001-10-24,108.980003,109.449997,108.220001,108.620003,72.600143,16065200
2001-10-25,107.449997,110.599998,106.739998,110.570000,73.903549,27467900
2001-10-26,109.949997,111.790001,109.669998,110.320000,73.736435,18623300
2001-10-29,110.160004,110.550003,107.449997,107.449997,71.818169,18727500
2001-10-30,107.349998,107.699997,105.559998,106.160004,70.955971,26178600
2001-10-31,106.900002,107.860001,105.800003,105.800003,70.715286,28124200
2001-11-01,106.599998,109.010002,105.699997,108.510002,72.526619,29806800
2001-11-02,108.440002,109.379997,107.870003,109.250000,73.021278,17575900
2001-11-05,110.120003,111.089996,109.949997,110.680000,73.977051,15929500
2001-11-06,110.349998,112.480003,109.849998,112.400002,75.126686,23245800
2001-11-07,111.769997,113.120003,111.639999,112.250000,75.026405,19716000
2001-11-08,112.870003,114.080002,111.900002,112.599998,75.260323,22563500
2001-11-09,112.250000,112.959999,111.440002,112.720001,75.340561,15895800
2001-11-12,111.000000,112.650002,110.000000,112.029999,74.879372,26068800
2001-11-13,113.440002,114.550003,113.180000,114.550003,76.563705,15296200
2001-11-14,115.169998,115.400002,113.709999,114.660004,76.637268,17571300
2001-11-15,114.370003,115.180000,113.930000,114.870003,76.777596,19470200
2001-11-16,115.080002,115.099998,113.400002,114.360001,76.436699,18134900
2001-11-19,114.919998,115.849998,114.449997,115.769997,77.379112,13625400
2001-11-20,115.370003,115.800003,114.639999,114.800003,76.730797,16209700
2001-11-21,114.500000,114.669998,113.510002,114.040001,76.222832,11470200
2001-11-23,114.040001,115.750000,114.000000,115.680000,77.318977,6717100
2001-11-26,115.750000,116.339996,115.070000,115.930000,77.486092,13726000
2001-11-27,115.620003,116.900002,114.089996,115.430000,77.151909,19261400
2001-11-28,114.739998,115.169998,113.250000,113.339996,75.754959,20195500
2001-11-29,113.660004,114.919998,113.000000,114.870003,76.777596,16354700
2001-11-30,114.400002,114.910004,114.019997,114.050003,76.229500,13680300
2001-12-03,113.650002,114.080002,113.010002,113.370003,75.775024,15220400
2001-12-04,113.919998,115.300003,113.349998,115.290001,77.058296,17239900
2001-12-05,115.610001,118.000000,115.559998,117.400002,78.468590,25204000
2001-12-06,117.339996,117.940002,116.930000,117.339996,78.428513,17972900
2001-12-07,116.900002,117.089996,115.699997,116.559998,77.907143,18857800
2001-12-10,115.849998,116.389999,114.349998,114.379997,76.450073,13862700
2001-12-11,114.900002,115.720001,113.900002,114.150002,76.296318,20833300
2001-12-12,114.550003,114.779999,113.110001,114.279999,76.383263,16171500
2001-12-13,113.449997,113.699997,112.040001,112.059998,74.899422,19026700
2001-12-14,112.330002,113.489998,112.000000,113.129997,75.614601,16721900
2001-12-17,112.989998,114.360001,112.900002,114.300003,76.396637,13925900
2001-12-18,114.629997,115.150002,114.339996,114.980003,76.851097,13663700
2001-12-19,114.089996,115.919998,114.000000,115.790001,77.392532,20143400
2001-12-20,115.500000,115.800003,114.550003,114.650002,76.630539,14867900
2001-12-21,115.029999,115.070000,114.199997,114.949997,77.095322,14037700
2001-12-24,114.830002,115.040001,114.610001,114.730003,76.947792,5728800
2001-12-26,114.650002,116.209999,114.650002,115.360001,77.370323,10304800
2001-12-27,115.300003,116.080002,115.250000,116.059998,77.839790,9407300
2001-12-28,116.290001,116.750000,115.919998,116.000000,77.799583,10593800
2001-12-31,116.150002,116.389999,114.230003,114.300003,76.659401,14619500
2002-01-02,115.110001,115.750000,113.809998,115.529999,77.484344,18651900
2002-01-03,115.650002,116.949997,115.540001,116.839996,78.362930,15743000
2002-01-04,117.169998,117.980003,116.550003,117.620003,78.886063,20140700
2002-01-07,117.699997,117.989998,116.559998,116.790001,78.329422,13106500
2002-01-08,116.790001,117.059998,115.970001,116.519997,78.148262,12683700
2002-01-09,116.680000,117.779999,115.339996,115.570000,77.511162,16610300
2002-01-10,115.690002,116.349998,115.300003,116.080002,77.853195,12823400
2002-01-11,116.209999,116.279999,114.699997,114.940002,77.088608,13708400
2002-01-14,114.650002,114.839996,113.959999,114.220001,76.605721,12301100
2002-01-15,114.550003,115.389999,113.900002,115.150002,77.229469,20219900
2002-01-16,114.300003,114.400002,112.690002,112.820000,75.666771,17067000
2002-01-17,113.760002,114.239998,113.400002,113.669998,76.236832,17283400
2002-01-18,113.000000,113.849998,112.669998,113.150002,75.888077,17028000
2002-01-22,113.750000,113.930000,112.019997,112.370003,75.364998,11689300
2002-01-23,112.629997,113.550003,112.019997,113.230003,75.941772,12438900
2002-01-24,113.639999,114.250000,113.320000,113.580002,76.176445,12142800
2002-01-25,113.120003,114.180000,113.040001,113.550003,76.156380,12810700
2002-01-28,113.900002,114.190002,112.919998,113.860001,76.364288,10589200
2002-01-29,113.849998,114.129997,110.050003,110.279999,73.963264,27720800
2002-01-30,110.389999,113.389999,108.400002,111.870003,75.029655,34711800
2002-01-31,112.150002,113.300003,111.620003,113.180000,75.908165,19909200
2002-02-01,113.089996,113.300003,112.169998,112.650002,75.552734,15838500
2002-02-04,112.230003,112.230003,109.440002,109.849998,73.674812,24243400
2002-02-05,109.400002,110.489998,108.529999,109.169998,73.218735,33614000
2002-02-06,109.650002,109.739998,108.059998,108.699997,72.903549,29486000
2002-02-07,108.720001,109.860001,108.000000,108.019997,72.447472,23445400
2002-02-08,108.629997,110.750000,108.300003,110.089996,73.835793,19277800
2002-02-11,110.050003,111.639999,109.820000,111.440002,74.741226,18792400
2002-02-12,110.959999,111.709999,110.029999,111.089996,74.506470,13942500
2002-02-13,111.480003,112.540001,111.349998,112.269997,75.297874,16781100
2002-02-14,112.510002,112.970001,111.589996,112.059998,75.157051,20453800
2002-02-15,112.150002,112.239998,110.709999,110.889999,74.372360,18366800
2002-02-19,110.150002,110.290001,108.610001,108.760002,72.943810,15988100
2002-02-20,109.050003,110.589996,107.820000,110.589996,74.171158,29242800
2002-02-21,109.930000,110.629997,108.260002,108.300003,72.635254,26288600
2002-02-22,108.349998,109.940002,107.870003,109.639999,73.533974,26572900
2002-02-25,109.739998,111.809998,109.699997,111.449997,74.747925,17458700
2002-02-26,111.599998,112.040001,110.570000,111.220001,74.593651,22346500
2002-02-27,111.959999,112.860001,110.650002,111.650002,74.882080,28597900
2002-02-28,111.830002,112.750000,111.029999,111.150002,74.546722,23755400
2002-03-01,111.720001,113.849998,111.510002,113.739998,76.283798,26273600
2002-03-04,113.900002,115.989998,113.650002,115.750000,77.631889,27184600
2002-03-05,115.330002,116.400002,114.970001,115.379997,77.383705,22718900
2002-03-06,115.099998,117.150002,115.070000,116.750000,78.302528,20143200
2002-03-07,117.360001,117.500000,115.570000,116.500000,78.134895,19330800
2002-03-08,117.379997,117.900002,116.480003,116.989998,78.463524,19930100
2002-03-11,116.889999,117.900002,116.430000,117.239998,78.631165,15621800
2002-03-12,116.099998,117.250000,115.940002,117.169998,78.584267,17153600
2002-03-13,116.629997,116.750000,115.639999,116.040001,77.826363,17175300
2002-03-14,116.040001,116.430000,115.629997,115.879997,77.719063,11168100
2002-03-15,115.970001,116.949997,115.900002,116.650002,78.459587,21220100
2002-03-18,117.099998,117.559998,116.099998,116.669998,78.473045,17548900
2002-03-19,117.300003,117.739998,116.820000,117.449997,78.997658,17912000
2002-03-20,116.500000,116.580002,115.190002,115.239998,77.511215,17114500
2002-03-21,115.300003,115.900002,114.120003,115.290001,77.544861,25846800
2002-03-22,115.500000,115.940002,114.699997,115.040001,77.376709,15235400
2002-03-25,115.089996,115.360001,113.300003,113.610001,76.414871,17499600
2002-03-26,113.519997,115.019997,113.470001,114.269997,76.858788,19947600
2002-03-27,114.029999,115.010002,113.760002,114.570000,77.060555,19020300
2002-03-28,114.970001,115.769997,114.500000,114.519997,77.026939,17532900
2002-04-01,114.230003,115.099998,113.500000,114.570000,77.060555,17711000
2002-04-02,113.980003,114.949997,113.769997,113.940002,76.636826,15669500
2002-04-03,114.010002,114.209999,112.160004,113.139999,76.098763,25658500
2002-04-04,112.599998,113.400002,112.230003,112.669998,75.782600,23549000
2002-04-05,113.190002,113.629997,112.180000,112.690002,75.796082,19404900
2002-04-08,111.320000,113.029999,111.230003,112.930000,75.957504,16470100
2002-04-09,113.180000,113.180000,111.930000,112.139999,75.426163,15122700
2002-04-10,112.099998,113.540001,112.089996,113.410004,76.280357,17199300
2002-04-11,112.889999,113.050003,110.500000,110.589996,74.383621,25453700
2002-04-12,111.019997,111.650002,110.040001,111.419998,74.941864,14950600
2002-04-15,111.620003,111.860001,110.199997,110.570000,74.370148,17394900
2002-04-16,111.699997,113.320000,111.669998,113.199997,76.139122,15040900
2002-04-17,113.389999,113.669998,112.599998,112.959999,75.977638,12920100
2002-04-18,112.900002,113.459999,111.150002,112.470001,75.648125,25204800
2002-04-19,113.199997,113.239998,112.559998,112.879997,75.923866,10499200
2002-04-22,112.379997,112.430000,110.839996,111.000000,74.659370,13922900
2002-04-23,111.089996,111.480003,110.169998,110.519997,74.336494,16967000
2002-04-24,110.559998,111.809998,109.400002,109.410004,73.589928,18902700
2002-04-25,109.209999,109.739998,108.720001,109.470001,73.630272,25451500
2002-04-26,109.790001,110.010002,107.290001,107.389999,72.231293,19769800
2002-04-29,107.930000,108.260002,106.629997,106.860001,71.874756,17724400
2002-04-30,107.019997,108.639999,106.639999,107.860001,72.547371,19473500
2002-05-01,107.970001,109.250000,106.800003,109.180000,73.435226,24575600
2002-05-02,109.099998,109.910004,107.779999,108.760002,73.152756,15666800
2002-05-03,108.599998,108.760002,107.199997,107.580002,72.359070,18185500
2002-05-06,107.639999,107.989998,105.309998,105.470001,70.939850,23630400
2002-05-07,106.099998,106.320000,104.900002,105.099998,70.690987,21910000
2002-05-08,107.050003,109.360001,106.790001,109.010002,73.320892,27917400
2002-05-09,108.650002,109.099998,107.580002,107.750000,72.473412,18085600
2002-05-10,107.970001,108.050003,105.599998,105.720001,71.108025,18958900
2002-05-13,106.220001,107.949997,105.790001,107.870003,72.554115,14677700
2002-05-14,109.620003,110.370003,109.000000,110.220001,74.134743,34201200
2002-05-15,109.500000,110.910004,109.290001,109.790001,73.845505,29535300
2002-05-16,109.699997,110.480003,109.330002,110.360001,74.228905,28092000
2002-05-17,110.660004,111.250000,110.099998,110.900002,74.592125,27823700
2002-05-20,110.639999,110.690002,109.489998,109.699997,73.784981,13833800
2002-05-21,110.110001,110.480003,108.320000,108.699997,73.112389,16877200
2002-05-22,108.220001,109.120003,108.000000,108.940002,73.273827,15844200
2002-05-23,109.260002,110.360001,108.480003,110.099998,74.054001,13879800
